match_key,日期及時間,序,配比 ,耗用骨材1,耗用骨材2,耗用骨材3,耗用水,耗用泥料1,耗用泥料2,耗用泥料3,耗用泥料4,耗用藥劑1,耗用藥劑2,耗用藥劑3,耗用藥劑4,耗用小計,表面水骨材1,誤差%水,誤差%骨材1,誤差%骨材2,坍度(cm),混凝土溫度(℃),試體1強度(X1),試體2強度(X2),試體3強度(X3),加料轉速,慢速轉速,中速轉速,高速轉速,加料時間,慢速時間,中速時間,高速時間,總降水量,cp_key,類型,入池,蒸養池,離心開始,離心結束,母體,平均強度,強度_原始,強度_修正,環境溫度,環境濕度,膠結料總量,水灰比,水膠比,骨材總量,砂石比,粗骨材總量,水泥取代率,矽灰取代率,爐石取代率,漿體比例,粗細骨材比,月份,拌合米數,平均電流,最大電流,電流標準差,最終電流,穩定階段平均電流,單位體積穩定電流,砂_FM,砂_Mud,六分_FM,三分_FM,水泥砂漿_28天平均強度,水泥_流動性,水泥砂漿_7天平均強度,設定扣水率(%),扣水率_變動幅度,扣水率_是否變更,水量微調偏離度,蒸養實際平均溫度,蒸養實際總積溫,蒸養實際階段1溫度,蒸養實際階段2溫度,蒸養實際階段3溫度,實際離心平均轉速,實際離心平均電流,實際離心總能量,日期,配比
20250402083433,2025-04-02 08:34:33,5,S60-17,508,812,0,88,227,21,0,21,1.55,0.0,0.0,0.0,1678.55,5.5,1.15,0.2,1.88,,,,,,220.0,280.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_5,小型,925.0,2.0,836.0,851.0,S60,,,0.0,15.1,85.0,269,0.388,0.327,1320,0.385,812,15.6,7.8,7.8,21.3,1.598,4,0.7,82.63734939759037,92.6,7.1003429552903,81.67999999999999,84.33793103448275,120.483,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.5,1.0,1,-29.18,,,,,,,,,2025-04-02,S60-17
20250402083802,2025-04-02 08:38:02,6,S60-17,512,811,0,85,226,22,0,21,1.55,0.0,0.0,0.0,1678.55,6.0,1.19,0.39,1.76,,,,,,220.0,280.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_6,小型,925.0,2.0,836.0,851.0,S60,,,0.0,15.1,85.0,269,0.376,0.316,1323,0.387,811,16.0,8.2,7.8,21.1,1.584,4,0.7,83.9074074074074,97.2,8.529509817270162,81.92,86.19642857142857,123.138,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.0,0.5,1,-30.59,,,,,,,,,2025-04-02,S60-17
20250402085941,2025-04-02 08:59:41,9,S60-17,518,822,0,87,231,23,0,23,1.58,0.0,0.0,0.0,1705.58,6.0,1.16,0.19,1.73,,,,,,220.0,280.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_9,小型,925.0,2.0,901.0,917.0,S60,,,0.0,15.1,85.0,277,0.377,0.314,1340,0.387,822,16.6,8.3,8.3,21.4,1.587,4,0.71,81.60493827160494,89.8,8.006060994678382,82.64000000000001,85.32857142857142,120.181,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.0,0.0,0,-28.59,,,,,,,,,2025-04-02,S60-17
20250402090253,2025-04-02 09:02:53,10,S60-17,511,811,0,85,227,23,0,24,1.55,0.0,0.0,0.0,1682.55,6.0,1.19,0.2,1.76,,,,,,220.0,280.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_10,小型,925.0,2.0,901.0,917.0,S60,,,0.0,15.1,85.0,274,0.374,0.31,1322,0.387,811,17.2,8.4,8.8,21.4,1.587,4,0.7,81.25813953488372,90.7,7.76532940220285,85.14000000000001,84.02666666666669,120.038,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.0,0.0,0,-30.59,,,,,,,,,2025-04-02,S60-17
20250402092434,2025-04-02 09:24:34,12,S60-17,791,1288,0,143,361,33,0,34,2.45,0.0,0.0,0.0,2652.45,5.0,0.7,0.25,1.1,,,,,,220.0,280.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250402_12,小型,1021.0,3.0,926.0,940.0,S60,,,0.0,15.1,85.0,428,0.396,0.334,2079,0.38,1288,15.7,7.7,7.9,21.5,1.628,4,1.11,99.99518072289158,124.6,17.23876203599331,100.2,110.83793103448276,99.854,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.0,-1.0,1,19.18,64.28571428571429,450.00000000000006,,,,,,,2025-04-02,S60-17
20250402095258,2025-04-02 09:52:58,15,S60-17,767,1252,0,139,350,31,0,34,2.36,0.0,0.0,0.0,2575.36,5.0,0.72,-0.13,0.97,,,,,,220.0,280.0,700.0,1000.0,4.0,4.0,2.0,5.0,0.0,20250402_15,小型,1021.0,3.0,956.0,1012.0,S60,,,0.0,15.1,85.0,415,0.397,0.335,2019,0.38,1252,15.7,7.5,8.2,21.5,1.632,4,1.08,98.60909090909092,135.0,14.840090329635313,102.86,100.71052631578948,93.25,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.0,0.0,0,15.18,64.28571428571429,450.00000000000006,,,,,,,2025-04-02,S60-17
20250402102018,2025-04-02 10:20:18,19,S60-17,798,1298,0,144,364,32,0,35,2.48,0.0,0.0,0.0,2673.48,5.0,0.7,0.25,0.93,,,,,,220.0,280.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250402_19,小型,1112.0,4.0,1022.0,1035.0,S60,,,0.0,15.1,85.0,431,0.396,0.334,2096,0.381,1298,15.5,7.4,8.1,21.5,1.627,4,1.12,92.61604938271606,113.0,14.121356357668956,95.6,100.74285714285716,89.949,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.0,0.0,0,20.18,63.60238095238095,445.2166666666666,,,,569.4230769230769,103.77692307692308,22.485,2025-04-02,S60-17
20250402104322,2025-04-02 10:43:22,22,S60-17,490,794,0,82,221,21,0,21,1.5,0.0,0.0,0.0,1630.5,6.0,0.0,0.41,1.66,,,,,,220.0,280.0,700.0,1000.0,4.0,4.0,2.0,5.0,0.0,20250402_22,小型,1112.0,4.0,1045.0,1105.0,S60,,,0.0,15.1,85.0,263,0.371,0.312,1284,0.382,794,16.0,8.0,8.0,21.2,1.62,4,0.68,79.75060240963855,86.6,5.820888299989792,82.3,81.5793103448276,119.97,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.0,1.0,1,-33.59,63.60238095238095,445.2166666666666,,,,467.625,94.05,31.35,2025-04-02,S60-17
20250402104740,2025-04-02 10:47:40,23,S60-17,491,792,0,78,223,22,0,20,1.5,0.0,0.0,0.0,1627.5,7.0,0.0,-0.2,1.41,,,,,,220.0,280.0,700.0,1000.0,4.0,4.0,2.0,5.0,0.0,20250402_23,小型,1112.0,4.0,1045.0,1105.0,S60,,,0.0,15.1,85.0,265,0.35,0.294,1283,0.383,792,15.8,8.3,7.5,21.1,1.613,4,0.68,80.41481481481482,87.9,7.295442702466088,84.9,83.48571428571428,122.773,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,7.0,1.0,1,-32.83,63.60238095238095,445.2166666666666,,,,467.625,94.05,31.35,2025-04-02,S60-17
20250402125952,2025-04-02 12:59:52,26,S60-17,868,1355,0,139,384,32,0,34,2.61,0.0,0.0,0.0,2814.61,6.5,0.72,0.46,0.89,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_26,小型,1412.0,1.0,1302.0,1316.0,S60,,,0.0,17.1,70.8,450,0.362,0.309,2223,0.39,1355,14.7,7.1,7.6,20.9,1.561,4,1.18,105.06043956043952,135.1,17.74882060233354,102.6,115.2875,97.701,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.5,-0.5,1,26.48,56.54424778761063,1063.03185840708,,,,552.8928571428571,112.37142857142858,26.22,2025-04-02,S60-17
20250402132311,2025-04-02 13:23:11,27,S60-17,850,1345,0,147,382,32,0,35,2.56,0.0,0.0,0.0,2793.56,5.5,0.68,0.24,1.05,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250402_27,小型,1412.0,1.0,1326.0,1339.0,S60,,,0.0,17.1,70.8,449,0.385,0.327,2195,0.387,1345,14.9,7.1,7.8,21.4,1.582,4,1.17,104.01839080459769,130.9,17.73351608713819,105.12,113.91612903225808,97.364,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.5,-1.0,1,29.82,56.54424778761063,1063.03185840708,,,,547.9230769230769,96.0,20.8,2025-04-02,S60-17
20250402134702,2025-04-02 13:47:02,28,S60-17,850,1344,0,147,379,32,0,34,2.58,0.0,0.0,0.0,2788.58,5.5,0.68,0.24,0.98,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_28,小型,1412.0,1.0,1350.0,1403.0,S60,,,0.0,17.1,70.8,445,0.388,0.33,2194,0.387,1344,14.8,7.2,7.6,21.2,1.581,4,1.17,103.6047619047619,129.9,17.18732856026639,107.38,113.77333333333333,97.242,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.5,0.0,0,29.82,56.54424778761063,1063.03185840708,,,,526.0,102.28076923076924,22.160833333333336,2025-04-02,S60-17
20250402141103,2025-04-02 14:11:03,29,S60-17,529,832,0,86,234,21,0,20,1.57,0.0,0.0,0.0,1723.57,6.5,1.18,0.38,1.59,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250402_29,小型,1459.0,2.0,1413.0,1426.0,S60,,,0.0,17.1,70.8,275,0.368,0.313,1361,0.389,832,14.9,7.6,7.3,21.0,1.573,4,0.72,84.89506172839506,95.0,8.036366435772871,83.46,87.825,121.979,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.5,1.0,1,-26.52,61.53703703703704,1108.6922839506171,,,,579.5,101.73846153846154,22.043333333333333,2025-04-02,S60-17
20250402141413,2025-04-02 14:14:13,30,S60-17,512,811,0,83,227,22,0,22,1.57,0.0,0.0,0.0,1678.57,6.5,1.22,0.0,1.76,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250402_30,小型,1459.0,2.0,1413.0,1426.0,S60,,,0.0,17.1,70.8,271,0.366,0.306,1323,0.387,811,16.2,8.1,8.1,21.1,1.584,4,0.7,82.87901234567902,92.1,7.100490611624911,82.58,85.0142857142857,121.449,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.5,0.0,0,-29.52,61.53703703703704,1108.6922839506171,,,,579.5,101.73846153846154,22.043333333333333,2025-04-02,S60-17
20250402143329,2025-04-02 14:33:29,31,S60-17,529,832,0,86,233,22,0,23,1.59,0.0,0.0,0.0,1726.59,6.5,1.18,0.38,1.59,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_31,小型,1459.0,2.0,1435.0,1449.0,S60,,,0.0,17.1,70.8,278,0.369,0.309,1361,0.389,832,16.2,7.9,8.3,21.1,1.573,4,0.72,83.93950617283951,92.6,7.96594106431157,84.75999999999999,87.74642857142855,121.87,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.5,0.0,0,-26.52,61.53703703703704,1108.6922839506171,,,,525.5,90.23928571428571,21.055833333333336,2025-04-02,S60-17
20250402143652,2025-04-02 14:36:52,32,S60-17,520,822,0,84,231,22,0,21,1.57,0.0,0.0,0.0,1701.57,6.5,1.2,0.0,1.73,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250402_32,小型,1459.0,2.0,1435.0,1449.0,S60,,,0.0,17.1,70.8,274,0.364,0.307,1342,0.387,822,15.7,8.0,7.7,21.1,1.581,4,0.71,83.30864197530865,91.6,7.454904716266227,83.94000000000001,87.22500000000001,122.852,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.5,0.0,0,-28.52,61.53703703703704,1108.6922839506171,,,,525.5,90.23928571428571,21.055833333333336,2025-04-02,S60-17
20250402145743,2025-04-02 14:57:43,33,S60-17,707,1127,0,126,318,27,0,31,2.17,0.0,0.0,0.0,2338.17,5.0,0.8,0.0,1.08,,,,,,220.0,250.0,700.0,1000.0,4.0,3.0,2.0,5.0,0.0,20250402_33,小型,1632.0,3.0,1459.0,1514.0,S60,,,0.0,17.1,70.8,376,0.396,0.335,1834,0.385,1127,15.4,7.2,8.2,21.5,1.594,4,0.98,94.31097560975608,109.8,11.884084520982007,93.64,100.7344827586207,102.79,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.0,-1.5,1,2.18,58.144444444444446,957.4451851851852,,,,497.9666666666666,99.23666666666664,24.809166666666663,2025-04-02,S60-17
20250402152928,2025-04-02 15:29:28,37,S60-17,837,1331,0,149,377,32,0,34,2.56,0.0,0.0,0.0,2762.56,5.0,0.68,0.0,0.83,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250402_37,小型,1632.0,3.0,1431.0,1544.0,S60,,,0.0,17.1,70.8,443,0.395,0.336,2168,0.386,1331,14.9,7.2,7.7,21.4,1.59,4,1.16,98.3809523809524,122.7,15.806406749513496,106.28,106.32666666666668,91.661,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,5.0,0.0,0,25.18,58.144444444444446,957.4451851851852,,,,308.513698630137,56.03904109589041,68.18083333333333,2025-04-02,S60-17
20250402155251,2025-04-02 15:52:51,41,S60-17,504,798,0,82,222,22,0,21,1.52,0.0,0.0,0.0,1650.52,6.5,1.23,-0.2,1.66,,,,,,220.0,250.0,700.0,1000.0,5.0,11.0,2.0,6.0,0.0,20250402_41,小型,1632.0,3.0,1556.0,1623.0,S60,,,0.0,17.1,70.8,265,0.369,0.309,1302,0.387,798,16.2,8.3,7.9,21.0,1.583,4,0.69,79.69024390243902,87.9,7.112623778443671,79.84,82.5551724137931,119.645,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,6.5,1.5,1,-30.52,58.144444444444446,957.4451851851852,,,,408.22222222222223,100.54444444444448,45.24500000000001,2025-04-02,S60-17
20250402155740,2025-04-02 15:57:40,42,S60-17,499,787,0,77,219,22,0,20,1.53,0.0,0.0,0.0,1625.53,7.0,0.0,-0.2,1.68,,,,,,220.0,250.0,700.0,1000.0,5.0,11.0,2.0,6.0,0.0,20250402_42,小型,1632.0,3.0,1556.0,1623.0,S60,,,0.0,17.1,70.8,261,0.352,0.295,1286,0.388,787,16.1,8.4,7.7,20.8,1.577,4,0.68,79.91728395061727,86.2,6.171615434189027,83.55999999999999,82.52499999999998,121.36,2.9396,,7.16,6.56,472.50666666666666,17.6,335.58666666666664,7.0,0.5,1,-33.83,58.144444444444446,957.4451851851852,,,,408.22222222222223,100.54444444444448,45.24500000000001,2025-04-02,S60-17
20250407074959,2025-04-07 07:49:59,1,S60-17,803,1267,0,134,356,31,0,33,2.42,0.0,0.0,0.0,2626.42,6.0,0.75,0.25,1.2,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250407_1,小型,814.0,4.0,752.0,806.0,S60,,,0.0,24.6,69.7,420,0.376,0.319,2070,0.388,1267,15.2,7.4,7.9,21.1,1.578,4,1.1,104.50833333333333,132.1,16.305169170133336,94.38,111.0815789473684,100.983,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,6.0,-1.0,1,18.41,,,,,,,,,2025-04-07,S60-17
20250407081513,2025-04-07 08:15:13,4,S60-24,703,1130,0,133,287,27,0,61,2.37,0.0,0.0,0.0,2343.37,4.0,0.76,0.43,1.35,,,,,,220.0,250.0,700.0,1000.0,4.0,6.0,2.0,5.0,0.0,20250407_4,小型,814.0,4.0,817.0,835.0,S60,,,0.0,24.6,69.7,375,0.463,0.355,1833,0.384,1130,23.5,7.2,16.3,21.7,1.607,4,0.98,99.48313253012049,117.9,14.155877652585367,102.24,109.03793103448275,111.263,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,4.0,-2.0,1,-1.74,,,,,,,,,2025-04-07,S60-24
20250407084348,2025-04-07 08:43:48,5,S60-24,821,1323,0,159,338,36,0,69,2.78,0.0,0.0,0.0,2748.78,3.5,0.63,0.37,1.07,,,,,,220.0,250.0,700.0,1000.0,5.0,4.0,2.0,6.0,0.0,20250407_5,小型,938.0,3.0,845.0,903.0,S60,,,0.0,24.6,69.7,443,0.47,0.359,2144,0.383,1323,23.7,8.1,15.6,21.9,1.611,4,1.15,103.92588235294116,136.0,18.37155827993962,105.82,114.01724137931032,99.145,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,3.5,-0.5,1,23.49,,,,,,,,,2025-04-07,S60-24
20250407085245,2025-04-07 08:52:45,6,S60-24,218,364,0,40,89,9,0,20,0.74,0.0,0.0,0.0,740.74,5.0,2.56,0.93,6.74,,,,,,220.0,250.0,700.0,1000.0,5.0,4.0,2.0,6.0,0.0,20250407_6,小型,938.0,3.0,845.0,903.0,S60,,,0.0,24.6,69.7,118,0.449,0.339,582,0.375,364,24.6,7.6,16.9,21.4,1.67,4,0.3,65.34074074074073,69.8,2.610935113585272,63.86,65.93928571428572,219.798,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.0,1.5,1,-83.82,,,,,,,,,2025-04-07,S60-24
20250407091424,2025-04-07 09:14:24,9,S60-24,785,1266,0,153,326,30,0,65,2.65,0.0,0.0,0.0,2627.65,3.5,0.66,0.38,1.12,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250407_9,小型,938.0,3.0,916.0,929.0,S60,,,0.0,24.6,69.7,421,0.469,0.363,2051,0.383,1266,22.6,7.1,15.4,21.9,1.613,4,1.1,96.61851851851851,122.3,14.653446155255278,100.66,103.40714285714289,94.006,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,3.5,-1.5,1,17.49,,,,,,,,,2025-04-07,S60-24
20250407093624,2025-04-07 09:36:24,13,S60-24,793,1278,0,151,326,30,0,66,2.67,0.0,0.0,0.0,2646.67,4.0,1.34,-0.13,1.19,,,,,,220.0,250.0,700.0,1000.0,4.0,0.0,2.0,5.0,0.0,20250407_13,小型,1027.0,1.0,938.0,850.0,S60,,,0.0,24.6,69.7,422,0.463,0.358,2071,0.383,1278,22.7,7.1,15.6,21.7,1.612,4,1.11,96.8451219512195,121.5,13.8429532345313,93.98,104.69310344827588,94.318,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,4.0,0.5,1,16.26,55.72857142857143,390.1,,,,,,,2025-04-07,S60-24
20250407100053,2025-04-07 10:00:53,16,S60-24,829,1322,0,148,340,32,0,68,2.77,0.0,0.0,0.0,2741.77,5.0,1.37,-0.12,0.99,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250407_16,小型,1027.0,1.0,1002.0,1017.0,S60,,,0.0,24.6,69.7,440,0.435,0.336,2151,0.385,1322,22.7,7.3,15.5,21.5,1.595,4,1.15,100.479012345679,124.9,16.745323401316035,106.34,109.63571428571429,95.335,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.0,1.0,1,24.18,55.72857142857143,390.1,,,,461.76666666666665,84.63666666666667,21.159166666666668,2025-04-07,S60-24
20250407103205,2025-04-07 10:32:05,21,S60-24,844,1333,0,146,343,31,0,69,2.77,0.0,0.0,0.0,2768.77,5.5,1.39,0.36,0.98,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250407_21,小型,1121.0,2.0,1034.0,1048.0,S60,,,0.0,24.6,69.7,443,0.426,0.33,2177,0.388,1333,22.6,7.0,15.6,21.3,1.579,4,1.16,99.38941176470588,125.4,16.762430144816758,99.3,109.04827586206896,94.007,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.5,0.5,1,28.82,-109.19761904761906,-764.3833333333334,,,,497.2857142857143,92.72857142857144,21.63666666666667,2025-04-07,S60-24
20250407105421,2025-04-07 10:54:21,24,S60-24,842,1334,0,146,341,31,0,71,2.78,0.0,0.0,0.0,2767.78,5.5,1.39,0.12,1.06,,,,,,220.0,250.0,700.0,1000.0,4.0,3.0,2.0,5.0,0.0,20250407_24,小型,1121.0,2.0,1056.0,1112.0,S60,,,0.0,24.6,69.7,443,0.428,0.33,2176,0.387,1334,23.0,7.0,16.0,21.3,1.584,4,1.16,100.59550561797752,121.7,16.894277404316924,98.62,110.9483870967742,95.645,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.5,0.0,0,28.82,-109.19761904761906,-764.3833333333334,,,,474.46875,107.2,28.586666666666662,2025-04-07,S60-24
20250407125929,2025-04-07 12:59:29,25,S60-24,799,1266,0,134,325,31,0,67,2.66,0.0,0.0,0.0,2624.66,6.0,0.75,-0.25,1.12,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250407_25,小型,1413.0,4.0,1301.0,1316.0,S60,,,0.0,23.5,75.2,423,0.412,0.317,2065,0.387,1266,23.2,7.3,15.8,21.2,1.584,4,1.1,95.19157894736844,118.6,12.980468430099892,90.5,101.27575757575757,92.069,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,6.0,0.5,1,18.41,64.3858407079646,1209.380707964602,,,,470.06666666666666,109.44333333333334,27.360833333333336,2025-04-07,S60-24
20250407132210,2025-04-07 13:22:10,26,S60-24,707,1127,0,126,290,30,0,59,2.37,0.0,0.0,0.0,2341.37,5.0,0.8,0.0,1.08,,,,,,220.0,250.0,700.0,1000.0,4.0,4.0,2.0,5.0,0.0,20250407_26,小型,1413.0,4.0,1325.0,1341.0,S60,,,0.0,23.5,75.2,379,0.434,0.332,1834,0.385,1127,23.5,7.9,15.6,21.6,1.594,4,0.98,93.52,112.1,12.0393617596178,92.96,97.98484848484848,99.985,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.0,-1.0,1,2.18,64.3858407079646,1209.380707964602,,,,481.90625,95.69375,25.51833333333333,2025-04-07,S60-24
20250407132543,2025-04-07 13:25:43,27,S60-24,220,362,0,36,88,12,0,18,0.75,0.0,0.0,0.0,736.75,6.5,0.0,0.46,6.16,,,,,,220.0,250.0,700.0,1000.0,4.0,4.0,2.0,5.0,0.0,20250407_27,小型,1413.0,4.0,1325.0,1341.0,S60,,,0.0,23.5,75.2,118,0.409,0.305,582,0.378,362,25.4,10.2,15.3,20.9,1.645,4,0.3,62.80864197530864,65.7,2.4483402052629875,60.54,63.96785714285714,213.226,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,6.5,1.5,1,-76.52,64.3858407079646,1209.380707964602,,,,481.90625,95.69375,25.51833333333333,2025-04-07,S60-24
20250407134707,2025-04-07 13:47:07,28,S60-24,736,1176,0,131,301,30,0,64,2.47,0.0,0.0,0.0,2440.47,5.0,0.77,0.0,1.29,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250407_28,小型,1413.0,4.0,1349.0,1404.0,S60,,,0.0,23.5,75.2,395,0.435,0.332,1912,0.385,1176,23.8,7.6,16.2,21.6,1.598,4,1.02,95.5980198019802,116.9,13.556277857367135,90.58,103.01714285714289,100.997,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.0,-1.5,1,7.18,64.3858407079646,1209.380707964602,,,,482.6666666666667,91.03333333333332,22.75833333333333,2025-04-07,S60-24
20250407141057,2025-04-07 14:10:57,29,S60-24,802,1291,0,148,328,31,0,68,2.68,0.0,0.0,0.0,2670.68,4.5,1.37,-0.25,1.25,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250407_29,小型,1529.0,1.0,1414.0,1427.0,S60,,,0.0,23.5,75.2,427,0.451,0.347,2093,0.383,1291,23.2,7.3,15.9,21.6,1.61,4,1.12,96.372,123.0,14.306600434764368,88.99999999999999,102.87714285714289,91.855,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,4.5,-0.5,1,22.83,56.13904761904762,983.3689841269842,,,,528.9230769230769,95.05384615384614,20.595,2025-04-07,S60-24
20250407143657,2025-04-07 14:36:57,30,S60-24,786,1265,0,149,324,31,0,67,2.65,0.0,0.0,0.0,2624.65,4.0,0.68,0.0,1.04,,,,,,220.0,250.0,700.0,1000.0,4.0,2.0,2.0,5.0,0.0,20250407_30,小型,1529.0,1.0,1438.0,1452.0,S60,,,0.0,23.5,75.2,422,0.46,0.353,2051,0.383,1265,23.2,7.3,15.9,21.8,1.609,4,1.1,93.9719512195122,120.4,14.427170119471004,93.8,101.7896551724138,92.536,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,4.0,-0.5,1,14.26,56.13904761904762,983.3689841269842,,,,450.32142857142856,86.01785714285712,20.07083333333333,2025-04-07,S60-24
20250407150414,2025-04-07 15:04:14,35,S60-24,794,1278,0,150,325,30,0,68,2.65,0.0,0.0,0.0,2647.65,4.0,0.67,0.0,1.19,,,,,,220.0,250.0,700.0,1000.0,4.0,3.0,2.0,5.0,0.0,20250407_35,小型,1529.0,1.0,1506.0,1521.0,S60,,,0.0,23.5,75.2,423,0.462,0.355,2072,0.383,1278,23.2,7.1,16.1,21.7,1.61,4,1.11,94.0074074074074,124.3,15.145636846982892,92.48,100.68571428571428,90.708,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,4.0,0.0,0,15.26,56.13904761904762,983.3689841269842,,,,486.9333333333333,87.99333333333333,21.99833333333333,2025-04-07,S60-24
20250407152751,2025-04-07 15:27:51,38,S60-24,808,1300,0,153,334,30,0,71,2.72,0.0,0.0,0.0,2698.72,4.0,0.66,0.12,1.09,,,,,,220.0,250.0,700.0,1000.0,4.0,1.0,2.0,5.0,0.0,20250407_38,小型,1635.0,2.0,1529.0,1543.0,S60,,,0.0,23.5,75.2,435,0.458,0.352,2108,0.383,1300,23.2,6.9,16.3,21.8,1.609,4,1.13,93.58072289156624,121.3,15.032490577791949,92.46,99.8896551724138,88.398,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,4.0,0.0,0,18.26,-36.61515151515151,-601.0987373737373,,,,463.8928571428572,84.65357142857144,19.7525,2025-04-07,S60-24
20250407155925,2025-04-07 15:59:25,42,S60-24,490,791,0,86,200,21,0,43,1.64,0.0,0.0,0.0,1632.64,5.5,2.38,-0.61,2.2,,,,,,220.0,250.0,700.0,1000.0,5.0,12.0,2.0,6.0,0.0,20250407_42,小型,1635.0,2.0,1601.0,1627.0,S60,,,0.0,23.5,75.2,264,0.43,0.326,1281,0.383,791,24.2,8.0,16.3,21.5,1.614,4,0.68,76.40617283950618,85.9,7.141987579617488,73.14,79.88214285714285,117.474,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.5,1.5,1,-31.18,-36.61515151515151,-601.0987373737373,,,,375.5192307692308,91.58076923076923,39.68500000000001,2025-04-07,S60-24
20250407160253,2025-04-07 16:02:53,43,S60-24,493,791,0,85,200,22,0,43,1.64,0.0,0.0,0.0,1635.64,5.5,1.19,0.0,2.2,,,,,,220.0,250.0,700.0,1000.0,5.0,12.0,2.0,6.0,0.0,20250407_43,小型,1635.0,2.0,1601.0,1627.0,S60,,,0.0,23.5,75.2,265,0.425,0.321,1284,0.384,791,24.5,8.3,16.2,21.4,1.604,4,0.68,76.91724137931034,86.4,6.801676718509586,76.32000000000001,78.5290322580645,115.484,2.9396,,7.16,6.56,500.48,17.5,344.33333333333337,5.5,0.0,0,-32.18,-36.61515151515151,-601.0987373737373,,,,375.5192307692308,91.58076923076923,39.68500000000001,2025-04-07,S60-24
